"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Barbados","BRB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.37475586","38.05859375","36.52173615","35.8896904","33.59903336","35.04058456","35.37914276","36.83722687","35.45105743","36.33097839","38.09718323","42.20311737","38.606987","40.41992569","43.63391113","44.41487503","45.05650711","45.55510712","45.89333344","46.69363785","42.93118668","38.77418137","46.7436409","","",
"Brunei Darussalam","BRN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.83131313","16.80674553","16.41055107","17.0513382","16.90948105","16.33396339","14.68852711","12.78499889","10.10823727","9.49940205","8.26134872","8.47186852","8.85192871","9.4074192","7.33459949","4.97357655","4.97981501","5.41142321","4.85835171","5.50818491","5.81453037","6.93069315","7.65840197","","",
"Bhutan","BTN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.54134464","8.03274536","11.15311337","19.00845528","16.25363541","16.79038239","14.79103374","14.33664703","15.47424698","16.58108711","16.48263359","16.34392738","20.50640488","20.31390381","21.17123032","19.79465675","20.12969589","13.3064661","13.16380501","17.79043007","15.42465878","21.42639542","34.56685638","","",
"Botswana","BWA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.67191124","9.45568562","8.74494839","8.76611137","8.5832901","8.49857712","8.29256916","6.77262211","5.81573677","5.42353058","4.99356318","4.5739603","4.2400465","3.78434443","3.71709538","3.57781744","3.30749416","2.99324226","5.10579157","4.49591017","4.9515481","4.26548243","4.39138889","","",
"Central African Republic","CAF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.27813721","54.10288239","49.59783554","49.06583023","53.13077927","51.71973801","51.5475769","49.70782471","57.97245407","47.84398651","59.52026749","58.58395386","58.08099365","45.23834229","46.46343231","48.77671814","55.20955658","56.41589355","41.67272949","60.55825424","49.67552567","49.57910919","47.64571381","","",
"Canada","CAN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.60520935","15.92599487","15.9083395","15.2514801","15.28786945","15.36829376","15.89845181","15.62043285","15.51378059","15.17761517","15.61018085","15.15951061","14.98691845","14.55731869","14.70750904","14.69644833","15.60097218","15.81531811","15.54331493","15.46867561","13.71094322","13.94483089","14.85310173","15.30350018","",
"Central Europe and the Baltics","CEB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8135112741199","23.735407558257","22.3025494915917","21.9052150811088","23.8585191771942","22.8177367217718","22.9156033360711","22.9237666048469","22.3411454018958","22.3358856254759","21.9576047227179","22.6790433350502","23.1244532454625","22.3875267784191","21.8394478419726","22.123609483698","22.0222941068978","21.9421647827234","20.7044008046315","20.4826804476695","19.2418593581026","19.6365275401426","19.8387671390492","","",
"Switzerland","CHE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.04061699","30.11981773","29.04967117","28.62252808","28.75733566","27.14404869","27.3494606","27.33333206","26.49785995","26.20129585","23.98251724","23.47214127","23.28746414","22.75039864","22.59694481","22.02448845","21.29368019","21.64155197","21.94914818","21.8964119","20.65158081","21.28902435","21.58273506","","",
"Channel Islands","CHI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.81496429","42.61517334","42.48400497","42.76384735","41.84412003","42.47086716","40.74998093","39.18727112","37.43042755","34.58893585","34.46762848","34.49925995","33.40764236","33.63830948","34.26873016","34.50925446","34.75082779","33.30509567","32.69705963","32.34170532","29.04245186","32.63452148","35.46334839","35.03757477","",
"China","CHN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.12533951","64.19143677","62.85082245","60.71776581","58.76867676","57.68999481","55.99118423","51.29121017","47.3682518","43.45621872","40.8000145","40.26554108","39.23458862","38.15951538","36.56483078","35.0892868","35.90618515","36.05041122","35.75046921","35.23001862","34.791008","34.39476395","33.58712006","","",
"Cote d'Ivoire","CIV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.68719482","79.47658539","78.18621826","76.0766449","77.01480103","76.73565674","75.94538879","68.75501251","65.54959869","57.42655182","56.47934341","59.20729446","52.79811478","56.15932083","51.14342117","42.58926392","40.01249313","39.21524048","39.2853241","37.26046371","31.99206734","28.36708641","28.80875015","","",
